,Webpage,Message,Author,Likes,Dislikes,NumReports,Polarity,Subjectivity,Positive,Negative,Neutral,Compound
992,Batman-2016/Issue-23,Pretty sure it's said that his name is charles brown.,megmontasser,3,0,0,0.375,0.944,0.407,0.0,0.593,0.67
993,Batman-2016/Issue-23,"Oh, no.Kite Man is straight up Charlie Brown, don't try to hide that behind the ""proper"" name.No matter what universe, Charlie Brown is a kite enthusiast who is terrible at using them, and everyone loves to kick him when he's down.",djkennedy90,10,0,0,-0.271,0.498,0.224,0.065,0.711,0.683
994,Batman-2016/Issue-23,Wow tom king went on full Alan Moore in this issue,disqus_mjY7q68Jvm,22,0,0,0.225,0.775,0.275,0.0,0.725,0.586
995,Batman-2016/Issue-23,"Yeah everything about this, the panels, the art style, even the damn dialogue was like Watchmen. it was awesome :D",martinsohn,8,0,0,1.0,1.0,0.42,0.088,0.491,0.879
996,Batman-2016/Issue-23,"I mean the panels were like Watchmen but other than that it's obviously drawing on the 80's Swamp Thing. If you haven't, treat yourself to Alan Moore's Swamp Thing books.",ChiefChongo,8,0,0,-0.146,0.521,0.055,0.091,0.853,-0.282
997,Batman-2016/Issue-23,Alan Moore? You are completely blind. Never say something like that ever again.,disqus_hMIQsshYSO,0,4,0,-0.5,0.667,0.0,0.317,0.683,-0.625
998,Batman-2016/Issue-23,"The paneling, dialogue, pacing, and having swamp thing are clearly homage to Alan Moore work so who blind to who now",disqus_mjY7q68Jvm,2,0,0,-0.2,0.525,0.109,0.121,0.77,-0.072
999,Batman-2016/Issue-23,So if i am understanding correctly Swamp Things dad had always sent letters to him hoping to try and rekindle the relationship they had before Alec became Swamp thing but despite all the letters Alec never responded and so his father decided to hire someone to kill him (guess he didnt have the nerve to kill himself) possibly to somehow see if his son would actually care if he was killed or not (granted its hard to say because it was a long shot and he wouldnt know the results in the end) Alec was so heartbroken over his fathers death he didnt hesitate to kill Lloyd Batman gets mad and Swamp Thing realizes in the end his dad had planned all of this to help remind Alec of his humanity that he tends to lose touch with from time to time (hence why Batman was shocked that Swamp Thing was speaking only of death instead of the whole from death begins life in the green).,brandontravisrodriguez,24,1,0,-0.187,0.554,0.06,0.273,0.667,-0.996
1000,Batman-2016/Issue-23,"No the Swamp Thing and old man met long after being estranged. He did send letters but did not plan his own death that Headhunter idiot just wanted to hurt any superhero for kicks, probably because he thought he will not be killed by a hero. Unfortunately for him Swamp Thing is a Champion of Nature, not a superhero.",matejsojka,16,0,0,-0.142,0.567,0.184,0.232,0.584,-0.453
1001,Batman-2016/Issue-23,"Yes but it was only once, its clear Alecs dad had met Lloyd at some point as he had mention that he told Lloyd a story about the picture he was looking at, it didnt seem really clear that he knew that they guy he killed was Alecs dad at all he didnt even seem to know who Swamp Thing was when he showed up.",brandontravisrodriguez,0,0,0,0.0,0.442,0.115,0.083,0.801,0.103
1002,Batman-2016/Issue-23,Coward!!!!! ~Raging like Batman~,disqus_DeAh3xIGPg,13,0,0,0.0,0.0,0.55,0.0,0.45,0.567
1003,Batman-2016/Issue-23,try to hear it in kevin voice,kareematta,4,0,0,0.0,0.0,0.0,0.0,1.0,0.0
1004,Batman-2016/Issue-23,Absolutely amazing. Definitely buying this issue lol.,ogar24dbz,10,0,0,0.467,0.7,0.712,0.0,0.288,0.871
1005,Batman-2016/Issue-23,Damn. I wasn't ready for this.,LordMoldyButtt,7,0,0,0.2,0.5,0.0,0.616,0.384,-0.587
1006,Batman-2016/Issue-23,"Something beautiful and sad, both.",rubensantoyo,7,0,0,0.175,1.0,0.39,0.31,0.3,0.202
1007,Batman-2016/Issue-23,"The art is insanely amazing,",disqus_RRk0sCDgEo,6,0,0,0.6,0.9,0.487,0.0,0.513,0.586
1008,Batman-2016/Issue-23,Well that was depressing. Here i was thinking Alfred looked so funny moping every time he had to clean Swamp's mess but the mood changed quickly.,royalindigo,5,0,0,0.035,0.655,0.193,0.173,0.634,0.148
1009,Batman-2016/Issue-23,Wow! King still has it. It is one of the strongest issue in this run. Also the art is awesome!,aadityaphadnis,5,0,0,0.562,1.0,0.401,0.0,0.599,0.908
1010,Batman-2016/Issue-23,"Gordon reacting to Swamp Thing was awesome. Alfred cleaning up without a word while guest is still there... That had to be on purpose. One of those slightly insulting British jabs at someone's lack of manners.Swamp Thing's surveillance is better than Batman's! I am not surprised, but it was great.The Swamp Thing in Batmobile... Great conversation. Though, I expected him to grow himself from the Cave to museum without waiting for Batman. And I did not expect him to kill the murderer. Not that it is out of his character, but he was so calm until then.That ending... What? What? If that killer killed the father of Swamp thing why was he surprised it came to kill him? Why was he scared suddenly? What did he expect, Swamp Thing is not a superhero, he is guardian of the Green and individual human life does not mean much to him, as he often said and showed. Also, really stupid reason to kill someone.Well written and emotional story. Great reed and lots of feels... Still that ending was a mind-blower for me. Does Not Compute.",matejsojka,4,0,0,0.086,0.568,0.092,0.234,0.674,-0.99
1011,Batman-2016/Issue-23,"That's just it. ""guardian of the green"". Swamp thing is supposedly an entity, not an individual. It rarely if ever shows human emotion, and in this one instance we all get to see pure, unfiltered, human rage from it. THAT is whats scary. It's as if God suddenly grew a human heart, and decided to burn down America for what happened to the Natives.",chronotriggered,8,0,0,-0.034,0.419,0.03,0.099,0.871,-0.691
1012,Batman-2016/Issue-23,"I mean if you want to go off of the bible mythology, God already genocided the earth and has done endlessly worse things.",FearTheSponge,0,0,0,-0.356,0.644,0.133,0.122,0.745,-0.178
1013,Batman-2016/Issue-23,"Damm! what nice start, i loved the batman / swamp thing dialogues",videogueimeiros,4,0,0,0.65,0.9,0.466,0.0,0.534,0.79
1014,Batman-2016/Issue-23,who actually noticed the dog next to bruce in the beginning,disqus_1ez6ADXUAg,3,0,0,0.0,0.05,0.0,0.0,1.0,0.0
1015,Batman-2016/Issue-23,"I hope this series goes on for years and years, and we never get a Kite Man story other than once in awhile Kite Man pops in, goes Kite Man, hell yeah! and gets his ass kicked. Then, around issue 250 some new blood writer comes in and connects all those little plot threads and creates a ridiculous but emotionally power arc, and blows everyone away.",jamesknot11,3,0,0,-0.108,0.596,0.074,0.102,0.824,-0.457
1016,Batman-2016/Issue-23,"Damn, Ã°ÂÂÂ¢",MisterJ81,3,0,0,0.0,0.0,0.0,0.73,0.27,-0.402
1017,Batman-2016/Issue-23,I guess there are things that'll awaken even Swamp Thing's humanity.,bumbahdeedah,3,0,0,0.0,0.0,0.0,0.0,1.0,0.0
1018,Batman-2016/Issue-23,Nice to see Swamp Thing getting more recognition,lakero45,3,0,0,0.55,0.75,0.286,0.0,0.714,0.421
1019,Batman-2016/Issue-23,Weinwrightson building? Len Wein and Bernie Wrightson. Swamp Thing creators. Nice nod to them.,howehard,4,1,0,0.6,1.0,0.177,0.0,0.823,0.421
1020,Batman-2016/Issue-23,"Dang, I knew it sounded familiar.",expendableindigo,0,0,0,0.375,0.5,0.0,0.0,1.0,0.0
1021,Batman-2016/Issue-23,"Wow, that was really sad. Poor Batman AND poor Swamp Thing. I did not know I would be feeling all these emotions when I started reading.",lucreziareigns,2,0,0,-0.3,0.8,0.16,0.298,0.543,-0.678
1022,Batman-2016/Issue-23,"Guys.. u did it!! It's really dope haha, loved this one..",disqus_flhuZwRqKe,2,0,0,0.367,0.433,0.501,0.0,0.499,0.841
1023,Batman-2016/Issue-25,,Guest,73,0,0,0.0,0.0,0.0,0.0,1.0,0.0
1024,Batman-2016/Issue-25,I dig it.,disqus_si21Xa47Wk,2,0,0,0.0,0.0,0.0,0.0,1.0,0.0
1025,Batman-2016/Issue-25,Question: How did he survived that?,ITAMI_YOUJI,1,0,0,0.0,0.0,0.398,0.0,0.602,0.511
1026,Batman-2016/Issue-25,,Guest,4,0,0,0.0,0.0,0.0,0.0,1.0,0.0
1027,Batman-2016/Issue-25,Oh so it already happened? well i didn't expect that. I wonder what we'll discover about Bruce this time around. And since he's telling her this I will assume she said yes. (let's stay positive people!),royalindigo,51,0,0,0.284,0.545,0.225,0.0,0.775,0.827
1028,Batman-2016/Issue-25,"You know catwoman ending in injustice 2 is that she gets married ,but later she is like ""Ok it is boring"" and leaves him to do stealing stuff.",k_gurung,3,0,0,-0.062,0.438,0.158,0.27,0.573,-0.649
1029,Batman-2016/Issue-25,That was such a cop-out ending.,disqus_wRc6kTB1jh,0,0,0,0.0,0.5,0.0,0.0,1.0,0.0
1030,Batman-2016/Issue-25,Still not convinced lol,ogar24dbz,2,0,0,0.8,0.7,0.0,0.697,0.303,-0.556
1031,Batman-2016/Issue-25,The power of positive thinking!!,Wallcrawler91,5,0,0,0.355,0.545,0.511,0.0,0.489,0.635
1032,Batman-2016/Issue-25,OMG!! This was an amazing start!! I have to say that a Joker that doesn't laugh is terrifying!,ogar24dbz,44,0,0,0.079,0.667,0.388,0.12,0.492,0.761
1033,Batman-2016/Issue-25,IKR!! Seems worst than a clown that laughs,disqus_AvVpy8agfy,2,0,0,-1.0,1.0,0.248,0.364,0.388,-0.358
1034,Batman-2016/Issue-25,Especially when it's joker lol,ogar24dbz,1,0,0,0.4,0.85,0.603,0.0,0.397,0.552
1035,Batman-2016/Issue-25,There will be three jokers here right?,disqus_nnKPD6ppyj,0,0,0,0.286,0.536,0.0,0.0,1.0,0.0
1036,Batman-2016/Issue-25,"No, this is a flashback, from right after Snyder's Zero Year Arc.",disqus_FCx5Qi827r,0,0,0,0.286,0.536,0.0,0.18,0.82,-0.296
1037,Batman-2016/Issue-25,"Wow...That's some after sex story you got there Bruce. I'm pretty sure Selina just wanted to relieve some stress, not listen to your emo stories XD",yvkyanna,58,1,0,0.375,0.944,0.345,0.077,0.578,0.867
1038,Batman-2016/Issue-25,"I know right ,in her mind she most be like ""I gotta leave"".",k_gurung,7,0,0,0.393,0.518,0.202,0.0,0.798,0.417
1039,Batman-2016/Issue-25,*Joker point blank shoots Riddler*Well that was a very short war.,aadityaphadnis,36,0,0,0.0,0.195,0.0,0.317,0.683,-0.634
1040,Batman-2016/Issue-25,"more like the start of the war, to battle, whoever has DeathStroke i'm with him",axeledongo,12,1,0,0.5,0.5,0.131,0.305,0.564,-0.573
1041,Batman-2016/Issue-25,Yes. I know it is the beginning. It was just a joke.,aadityaphadnis,4,0,0,0.0,0.0,0.38,0.0,0.62,0.599
1042,Batman-2016/Issue-25,"That's the thing about punchlines, they have to be unexpected",donovanwalls,1,0,0,0.1,1.0,0.0,0.0,1.0,0.0
1043,Batman-2016/Issue-25,"This tie back to zero year, 2 of the best villains, and the continuation of the catwoman/batman story makes this a 10/10, so looking forward to more riddler, joker and hopefully some sick fights from deathstroke and clayface, man I'm so pumped.",disqus_YZ8reaPnvY,28,0,0,0.196,0.414,0.164,0.196,0.641,-0.406
1044,Batman-2016/Issue-25,"My favorite villain is Scarecrow of his rogues gallery.The best villain is 2 face though, he is the closest tied to Batman, people who say Joker is the main villain don't read the comics, 2 face is literally Batman's main villain.",FearTheSponge,0,0,0,0.458,0.492,0.156,0.29,0.555,-0.818
1045,Batman-2016/Issue-25,"Finally a New52/Rebirth Batman story showcasing The Riddler's genius. He always was as smart as the Bat, but somehow there wasnt really any stories presenting him as a serious threat, the start to this story did just that.",laurenceasoy,23,0,0,0.02,0.627,0.045,0.148,0.807,-0.637
1046,Batman-2016/Issue-25,Hush was a good example of the danger he could present.,taf108,14,0,0,0.35,0.3,0.203,0.238,0.559,-0.128
1047,Batman-2016/Issue-25,I agree while we often see some of Riddlers more ludicrous inventions and his ability to crack codes and such we don't see his raw intelligence very often even though he is probably one of the smartest people on the planet especially when it comes to strategy. Also go read Batman: Zero Year that proves how big of a threat The Riddler can be,Wallcrawler91,4,0,0,0.11,0.409,0.161,0.084,0.756,0.692
1048,Batman-2016/Issue-25,"- Oh Bruce, that was amazing!- Yeah, like that war of Jokes and riddles of years ago. Let me tell you more about it . NEXT ISSUEBatman v Divorce",disqus_8F71SOXVW9,24,1,0,0.417,0.467,0.213,0.119,0.669,0.271
1049,Batman-2016/Issue-25,XD,asielhetsberger,4,0,0,0.0,0.0,1.0,0.0,0.0,0.586
1050,Batman-2016/Issue-25,"Why, I don't get how people predict selina is gonna say no to batman",disqus_nnKPD6ppyj,0,0,0,0.0,0.0,0.0,0.155,0.845,-0.296
1051,Batman-2016/Issue-25,"Cause ""muh depression"". Nobody wants a happy Batman.",disqus_8F71SOXVW9,0,0,0,0.5,0.55,0.381,0.0,0.619,0.572
1052,Batman-2016/Issue-25,This is gonna be goodNarrator:Bruce Wayne in his briefsAudience:Selina Kyle in her briefsIt's ON,GraysonNightwing,14,0,0,0.0,0.0,0.0,0.0,1.0,0.0
1053,Batman-2016/Issue-25,"Love how they put Riddler and Joker on the same level. Lots of people think Riddler is a joke. Nah, son, he's scary. I love how simple and brutal this issue was. No flair for the Joker's murders. It's like they're an after thought, rather than the punch line, which fits here. Look at the difference between Riddler killing that cop. That was multiple panels, close ups. Joker's murders are like one panel, and not much going on but makes them stick out that much more. Like the bang and then the broken glass. Or how bright the blood is in the dark room after Riddler is show. Simple, yet effective. I love this arc already.",jamesknot11,11,0,0,0.085,0.516,0.203,0.135,0.663,0.894
1054,Batman-2016/Issue-25,Joker is giving zero fucks.,avaspeaks,1,0,0,0.0,0.0,0.433,0.344,0.222,-0.052
1055,Batman-2016/Issue-25,Can we assume Selena said yes?,disqus_JFOWpeILuu,10,0,0,0.0,0.0,0.351,0.0,0.649,0.402
1056,Batman-2016/Issue-25,i think so...considering it looks like they just had sex and now he wants to tell her everything about him that she doesnt already know,disqus_cfabRssueQ,4,0,0,0.2,0.1,0.098,0.0,0.902,0.361
1057,Batman-2016/Issue-25,was the sex good?,geoffreyjoseph,0,0,0,0.7,0.6,0.492,0.0,0.508,0.44
1058,Batman-2016/Issue-25,,Guest,9,0,0,0.0,0.0,0.0,0.0,1.0,0.0
1059,Batman-2016/Issue-25,"Omg Thank you.xD Somehow this Bruce both isolates himself more and talks about his feelings more at the same time. It's a weird contradiction I'm sensing. He also preferred talking to Gotham Girl rather than any of his Bat-Family members who have been with him for years, that also says a lot.",kirigakureneko,12,0,0,0.125,0.531,0.046,0.11,0.844,-0.361
1060,Batman-2016/Issue-25,I mean just because they are members of the Batfamily doesn't mean they are going to be super close to him and know all of his emotions of feelings or that he is going to share everything with them. Quite the opposite actually.People like Alfred and Dick knows him inside out. Same with the JLA. Everybody in the JLA are not best friends. They may all like each other but that doesn't mean they are going to be super close and share all their secrets.,avaspeaks,0,0,0,-0.1,0.466,0.162,0.063,0.775,0.862
1061,Batman-2016/Issue-25,"I think we have to understand that Bruce has always done two things; assume he is ALONE and not be as grateful to those closest to him, especially Alfred.",avaspeaks,1,0,0,0.0,1.0,0.0,0.167,0.833,-0.638
1062,Batman-2016/Issue-25,,Guest,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0
1063,Batman-2016/Issue-25,He's telling her everything there is to know about him before they get married. She said yes. Lol I know from experience. It's what good...complicated men do for the women they love. Just so they'll REALLY know what they're getting into.,dasoji1,9,0,0,0.438,0.437,0.208,0.0,0.792,0.866
1064,Batman-2016/Issue-25,"Yeah I'm thinking she said yes too. But he's probably like, ""before we do this, you need to know EVERYTHING"".Now had this been on a rooftop so they were still in their costumes, then I would had said she hadn't made her decision yet.",avaspeaks,1,0,0,0.0,0.0,0.159,0.0,0.841,0.751
1065,Batman-2016/Issue-25,"This Joker reminds me of the one in Miller's All Star Batman and Robin. Somehow I had this hunch it would be the case everytime I saw the promotional posters for this arc xD That was an interesting idea, so I'm sorta glad to see another version of it. Let's see where it all goes from here.",kirigakureneko,9,0,0,0.5,0.75,0.177,0.0,0.823,0.874
1066,Batman-2016/Issue-25,I thought the exact same thing. I thought Miller's joker was very creepy and wanted to see more of him. I'm so excited for this lol,ogar24dbz,3,0,0,0.212,0.554,0.261,0.0,0.739,0.752
1067,Batman-2016/Issue-25,"But this is canon, and All Stars Batman and Robin is not.. isn't it ?",klunst,1,0,0,0.0,0.0,0.0,0.0,1.0,0.0
1068,Batman-2016/Issue-25,"It isn't canon, yes, but it wouldn't be the first time continuity takes inspiration or borrows ideas from other titles :O Regardless, it still is an interesting take.",kirigakureneko,3,0,0,0.169,0.552,0.223,0.119,0.658,0.702
1069,Batman-2016/Issue-25,So this whole story arc is gonna be pillow talk?,mahamedabdullahi,12,1,0,0.2,0.4,0.0,0.0,1.0,0.0
1070,Batman-2016/Issue-25,it's a flashback so... Yes?,axeledongo,8,0,0,0.0,0.0,0.474,0.0,0.526,0.402
1071,Batman-2016/Issue-25,Batman just pillow talking with a bitch,alvaro106,3,1,0,0.0,0.0,0.0,0.432,0.568,-0.586
1072,Batman-2016/Issue-25,So it's safe to say Batman just finished spazzin' on a bitch,CaptainUzumaki,0,0,0,0.5,0.5,0.199,0.238,0.563,-0.159
1073,Batman-2016/Issue-26,When criminals want to scare each other they tell each other Joker stories....Carmine must've pissed himself when he got that call.,R34P3R_3XC4L1BUR,61,0,0,-0.125,0.375,0.094,0.371,0.535,-0.883
1074,Batman-2016/Issue-26,"Probably not. You have to remember that this was still early in Joker's criminal career so Carmine possibly thought that he had some degree of control due to his position in the criminal world. He hadn't yet fully realized that the Joker doesn't care or respect anyone, he is pure chaos.",jimmymcgill,2,0,0,-0.102,0.546,0.024,0.252,0.724,-0.935
